fold,radius,grain,limit,accuracy,bac
0,0.01,15,15,0.78933333333333333,0.74653707783984746
0,0.03,15,15,0.78666666666666663,0.7410022662554292
0,0.05,15,15,0.78266666666666662,0.73777554094287179
0,0.07,15,15,0.78266666666666662,0.73777554094287179
0,0.09,15,15,0.78133333333333332,0.7366917078594134
0,0.11,15,15,0.78266666666666662,0.74193862143966038
0,0.13,15,15,0.78133333333333332,0.74085478835620211
0,0.15,15,15,0.78133333333333332,0.74085478835620211
0,0.17,15,15,0.78133333333333332,0.74085478835620211
0,0.19,15,15,0.78133333333333332,0.74085478835620211
0,0.21,15,15,0.78133333333333332,0.74085478835620211
0,0.23,15,15,0.78133333333333332,0.74085478835620211
0,0.25,15,15,0.78133333333333332,0.74085478835620211
0,0.27,15,15,0.78133333333333332,0.74085478835620211
0,0.29,15,15,0.78133333333333332,0.74085478835620211
1,0.01,15,15,0.78666666666666663,0.7360978066182754
1,0.03,15,15,0.78666666666666663,0.73612607640974959
1,0.05,15,15,0.78666666666666663,0.73612607640974959
1,0.07,15,15,0.78666666666666663,0.73612607640974959
1,0.09,15,15,0.78800000000000003,0.73721462880834565
1,0.11,15,15,0.78800000000000003,0.73721462880834565
1,0.13,15,15,0.78800000000000003,0.73721462880834565
1,0.15,15,15,0.78800000000000003,0.73721462880834565
1,0.17,15,15,0.78800000000000003,0.73721462880834565
1,0.19,15,15,0.78800000000000003,0.73721462880834565
1,0.21,15,15,0.78800000000000003,0.73721462880834565
1,0.23,15,15,0.78800000000000003,0.73721462880834565
1,0.25,15,15,0.78800000000000003,0.73721462880834565
1,0.27,15,15,0.78800000000000003,0.73721462880834565
1,0.29,15,15,0.78800000000000003,0.73721462880834565
2,0.01,15,15,0.74533333333333329,0.73862166856407496
2,0.03,15,15,0.72133333333333338,0.73403348105308508
2,0.05,15,15,0.71199999999999997,0.72643337566817934
2,0.07,15,15,0.70799999999999996,0.72686222363730302
2,0.09,15,15,0.70799999999999996,0.72686222363730302
2,0.11,15,15,0.70799999999999996,0.72711040540722394
2,0.13,15,15,0.70799999999999996,0.72711040540722394
2,0.15,15,15,0.71066666666666667,0.736692178191244
2,0.17,15,15,0.70933333333333337,0.73561455176840385
2,0.19,15,15,0.70933333333333337,0.73561455176840385
2,0.21,15,15,0.70933333333333337,0.73561455176840385
2,0.23,15,15,0.70799999999999996,0.7345369253455637
2,0.25,15,15,0.70799999999999996,0.7345369253455637
2,0.27,15,15,0.70799999999999996,0.7345369253455637
2,0.29,15,15,0.70666666666666667,0.73345929892272366
3,0.01,15,15,0.77600000000000002,0.75352148947268383
3,0.03,15,15,0.75600000000000001,0.7407822814580699
3,0.05,15,15,0.75466666666666671,0.73995956478824498
3,0.07,15,15,0.7533333333333333,0.7388622421913974
3,0.09,15,15,0.7533333333333333,0.7388622421913974
3,0.11,15,15,0.7533333333333333,0.7388622421913974
3,0.13,15,15,0.7533333333333333,0.7388622421913974
3,0.15,15,15,0.752,0.73778074318055431
3,0.17,15,15,0.752,0.73778074318055431
3,0.19,15,15,0.752,0.73778074318055431
3,0.21,15,15,0.752,0.73778074318055431
3,0.23,15,15,0.752,0.73778074318055431
3,0.25,15,15,0.752,0.73778074318055431
3,0.27,15,15,0.752,0.73778074318055431
3,0.29,15,15,0.752,0.73778074318055431
4,0.01,15,15,0.79333333333333333,0.76117303055056329
4,0.03,15,15,0.79600000000000004,0.76295180370188553
4,0.05,15,15,0.79600000000000004,0.76295180370188553
4,0.07,15,15,0.79600000000000004,0.76295180370188553
4,0.09,15,15,0.79600000000000004,0.76295180370188553
4,0.11,15,15,0.79600000000000004,0.76295180370188553
4,0.13,15,15,0.79600000000000004,0.76295180370188553
4,0.15,15,15,0.79600000000000004,0.76295180370188553
4,0.17,15,15,0.79600000000000004,0.76295180370188553
4,0.19,15,15,0.79600000000000004,0.76295180370188553
4,0.21,15,15,0.79600000000000004,0.76295180370188553
4,0.23,15,15,0.79600000000000004,0.76295180370188553
4,0.25,15,15,0.79600000000000004,0.76295180370188553
4,0.27,15,15,0.79600000000000004,0.76295180370188553
4,0.29,15,15,0.79600000000000004,0.76295180370188553
