fold,radius,grain,limit,accuracy,bac
0,0.01,15,15,0.97134083930399184,0.92062203696971845
0,0.03,15,15,0.97830092118730805,0.94032076636445228
0,0.05,15,15,0.97236438075742071,0.92368008878597441
0,0.07,15,15,0.96433526668941205,0.90083765928102311
0,0.09,15,15,0.97036278858182645,0.91802645110713199
0,0.11,15,15,0.96717843739338105,0.90908791896606211
0,0.13,15,15,0.97482088024564995,0.93056666320590486
0,0.15,15,15,0.9608324803821221,0.89088562592453768
0,0.17,15,15,0.97675423632434888,0.93566322144843705
0,0.19,15,15,0.97220516319799843,0.92312160721658343
0,0.21,15,15,0.97393381098601162,0.92783109212459858
0,0.23,15,15,0.96729216422153985,0.9100491755085317
0,0.25,15,15,0.98178096212896626,0.94999348603079636
0,0.27,15,15,0.96504037302399637,0.90265747585743017
