grain,limit,radius,bac,accuracy
17,1,0.01,0.6871563492367867,0.7370666666666666
17,3,0.01,0.7056791519193318,0.7461333333333333
17,5,0.01,0.7373453874507772,0.7717333333333334
17,7,0.01,0.7528306692401876,0.784
17,9,0.01,0.7528306692401876,0.784
17,11,0.01,0.7528306692401876,0.784
17,13,0.01,0.7528306692401876,0.784
17,15,0.01,0.7528306692401876,0.784
17,17,0.01,0.7528306692401876,0.784
17,19,0.01,0.7528306692401876,0.784
