grain,limit,radius,bac,accuracy
15,1,0.05,0.547784082809815,0.6094999999999999
15,3,0.05,0.5696110357737802,0.5465
15,5,0.05,0.6060170267654506,0.599
15,7,0.05,0.6037013590070615,0.621
15,9,0.05,0.6553825865334956,0.654
15,11,0.05,0.6450756128267494,0.631
15,13,0.05,0.6341238553281022,0.63225
15,15,0.05,0.6713217833765324,0.67175
15,17,0.05,0.6412211486163554,0.6235
15,19,0.05,0.672524938787129,0.6765000000000001
