grain,limit,radius,bac,accuracy
1,15,0.09,0.5,0.7
3,15,0.09,0.6275031632982817,0.58825
5,15,0.09,0.634460873121836,0.6127499999999999
7,15,0.09,0.6354810476324955,0.65225
9,15,0.09,0.6499620457229464,0.65225
11,15,0.09,0.6487435121355596,0.62875
13,15,0.09,0.6335798694759942,0.62675
15,15,0.09,0.6688064270314799,0.6692500000000001
17,15,0.09,0.6474853692847284,0.62575
19,15,0.09,0.6627342085729077,0.6505
